time,V,i,duration,Pratio,runtime,cumsum_Pratio
2025-02-04 11:48:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04 11:53:57,0.0,0.0,357.0,0.0,357.0,0.0
2025-02-04 11:53:57,320000.0,0.01,0.0,1.0,357.0,0.0
2025-02-04 16:31:57,320000.0,0.01,16680.0,1.0,17037.0,16680.0
2025-02-04 16:31:57,0.0,0.0,0.0,0.0,17037.0,16680.0
2025-02-04 16:52:00,0.0,0.0,1203.0,0.0,18240.0,16680.0
